GR_F,NPHIC,RHOBC,DTC,VCL_FINAL,PHIE_FINAL,TypeRock
103.0555,0.3763,2.2849,104.195,0.5392,0.1559,3
105.6335,0.3605,2.3042,103.857,0.58,0.1392,4
106.5297,0.3504,2.3241,102.503,0.5947,0.1254,4
102.3386,0.3442,2.3284,100.401,0.5283,0.1309,3
100.5817,0.3379,2.3376,98.861,0.5022,0.1285,3
101.1071,0.3279,2.3496,98.178,0.5099,0.1202,3
99.9711,0.313,2.3565,97.484,0.4934,0.1181,3
100.2118,0.2971,2.3754,96.152,0.4969,0.1062,3
98.561,0.2867,2.3961,93.578,0.4734,0.0965,4
96.6926,0.2819,2.3922,93.336,0.4479,0.102,3
93.9566,0.2829,2.3878,92.551,0.4121,0.109,3
94.1045,0.2885,2.378,93.465,0.414,0.1147,3
95.3471,0.2929,2.3923,92.323,0.43,0.1041,3
96.7474,0.2968,2.3798,94.139,0.4486,0.1094,3
94.772,0.2991,2.3744,93.75,0.4225,0.1158,3
97.8493,0.2994,2.3795,94.567,0.4636,0.1077,3
93.8047,0.3002,2.3542,95.444,0.4101,0.1296,3
93.3328,0.3006,2.3362,97.145,0.4042,0.1412,3
92.3922,0.3002,2.3462,95.667,0.3924,0.1365,3
99.1109,0.2991,2.3902,93.997,0.4812,0.0991,4
99.8541,0.2985,2.3884,94.547,0.4917,0.0989,4
98.0584,0.3026,2.3695,95.616,0.4665,0.1135,3
95.3309,0.3129,2.3478,96.343,0.4298,0.1311,3
97.3109,0.3291,2.3295,98.589,0.4562,0.1389,3
98.4086,0.3482,2.3167,99.751,0.4713,0.1449,3
100.8002,0.3669,2.3061,101.265,0.5054,0.1471,3
99.0636,0.3825,2.2785,102.872,0.4805,0.1669,3
99.5555,0.3902,2.2748,103.202,0.4875,0.1683,3
97.5781,0.3872,2.2898,100.826,0.4599,0.1625,3
100.0763,0.3763,2.3082,100.378,0.4949,0.1472,3
98.2093,0.3652,2.3072,100.05,0.4686,0.1509,3
102.8574,0.3583,2.3326,99.67,0.5362,0.1274,3
102.9038,0.3579,2.3441,98.475,0.5369,0.1203,3
110.2189,0.3628,2.3845,97.228,0.6588,0.081,4
118.7764,0.3725,2.4205,96.841,0.8349,0.0379,4
129.1525,0.3801,2.4372,99.41,1,0.0078,4
131.8902,0.3817,2.435,100.805,1,0.0091,4
128.4277,0.3799,2.3969,103.401,1,0.0322,4
124.0737,0.3753,2.37,104.502,0.9725,0.0518,4
120.5672,0.3672,2.3538,104.972,0.8782,0.0731,4
118.8893,0.3641,2.3588,103.807,0.8375,0.075,4
117.033,0.3623,2.3529,103.669,0.7952,0.0837,4
110.8844,0.3537,2.3602,100.464,0.671,0.0943,4
106.1795,0.3427,2.3413,100.786,0.5889,0.1157,4
106.73,0.3433,2.3414,101.006,0.598,0.1146,4
109.1227,0.3525,2.346,101.244,0.6392,0.1068,4
113.4577,0.37,2.3503,102.071,0.7203,0.0943,4
107.335,0.3926,2.3136,102.435,0.6082,0.1301,4
103.5134,0.4043,2.2844,103.426,0.5463,0.1553,3
102.1016,0.4059,2.2818,103.02,0.5247,0.1596,3
105.5099,0.3965,2.3108,101.783,0.578,0.1355,4
107.6378,0.3789,2.3642,97.661,0.6134,0.0989,4
106.4753,0.3604,2.3664,97.59,0.5938,0.0999,4
102.5813,0.345,2.3689,96.145,0.532,0.1059,3
99.8807,0.3331,2.3678,95.49,0.4921,0.1114,3
101.6219,0.3257,2.3959,93.54,0.5176,0.0913,4
106.1214,0.3202,2.4044,94.835,0.588,0.0776,4
112.2113,0.3129,2.4528,92.64,0.696,0.0351,4
115.0868,0.3057,2.4631,93.088,0.7534,0.0219,4
116.8522,0.3021,2.4699,93.278,0.7912,0.0133,4
115.9125,0.3033,2.4623,93.63,0.7709,0.0203,4
109.44,0.3078,2.4323,93.786,0.6448,0.0538,4
105.3873,0.3166,2.4085,94.205,0.576,0.0766,4
107.4151,0.3246,2.4084,94.828,0.6096,0.0726,4
108.2649,0.3295,2.4048,95.403,0.6241,0.0729,4
107.2888,0.3322,2.3986,95.539,0.6074,0.0787,4
99.0187,0.3344,2.3539,96.551,0.4799,0.1213,3
97.2758,0.339,2.3408,97.006,0.4557,0.1322,3
96.3565,0.3436,2.3179,98.878,0.4434,0.1475,3
97.5299,0.3472,2.3152,99.556,0.4592,0.1472,3
98.3076,0.3545,2.3072,100.491,0.4699,0.1508,3
104.3229,0.3687,2.2984,103.602,0.559,0.1454,4
104.755,0.3898,2.2982,103.038,0.5658,0.1446,4
104.8861,0.4089,2.2566,106.848,0.5679,0.1696,4
101.8509,0.4183,2.2437,106.528,0.521,0.1831,3
102.4507,0.42,2.2556,105.463,0.53,0.1748,3
99.3537,0.4097,2.241,106.018,0.4846,0.1891,3
98.6661,0.3875,2.24,106.631,0.4749,0.1909,3
98.772,0.3616,2.277,103.665,0.4764,0.1683,3
96.1957,0.338,2.2803,103.032,0.4412,0.1706,3
95.3822,0.3229,2.309,100.148,0.4305,0.1545,3
94.2397,0.3225,2.3225,98.214,0.4157,0.1481,3
95.4169,0.3319,2.3593,94.462,0.4309,0.124,3
90.7525,0.3411,2.3488,93.156,0.3725,0.1374,3
93.2471,0.3475,2.3497,93.939,0.4031,0.1331,3
95.8432,0.3456,2.3526,94.867,0.4365,0.1274,3
99.6996,0.3374,2.3655,95.501,0.4895,0.1131,3
98.587,0.3249,2.3613,95.917,0.4738,0.1176,3
92.184,0.3092,2.3569,94.103,0.3899,0.1304,3
87.9394,0.2992,2.3529,93.002,0.3397,0.1389,3
89.6643,0.2976,2.369,92.112,0.3596,0.1267,3
93.0275,0.3002,2.3789,92.449,0.4003,0.1158,3
95.6744,0.3012,2.4116,90.097,0.4343,0.0918,4
100.1037,0.302,2.4351,89.532,0.4953,0.0702,4
107.0816,0.3069,2.4364,92.335,0.6039,0.0563,4
105.0639,0.3189,2.4035,94.513,0.5708,0.0802,4
101.1338,0.337,2.3596,96.792,0.5103,0.1142,3
99.208,0.3576,2.3401,97.264,0.4825,0.1294,3
101.5362,0.3779,2.3233,99.358,0.5163,0.1354,3
106.551,0.3908,2.3315,100.241,0.5951,0.1209,4
106.8917,0.3954,2.3305,100.328,0.6007,0.1208,4
100.9728,0.3966,2.3045,100.43,0.508,0.1478,3
95.4317,0.3954,2.2942,99.096,0.4311,0.1634,3
95.3525,0.3904,2.3087,97.701,0.4301,0.1547,3
98.9885,0.3812,2.3229,98.136,0.4794,0.1401,3
98.2808,0.3711,2.277,103.1,0.4695,0.1691,3
108.1912,0.3633,2.31,105.197,0.6229,0.1306,4
110.282,0.3621,2.2941,106.953,0.66,0.1357,4
108.7579,0.3721,2.2856,106.826,0.6327,0.1442,4
104.0591,0.385,2.3117,101.454,0.5548,0.1378,4
103.8704,0.3928,2.3589,96.037,0.5519,0.1095,4
106.2387,0.394,2.3504,97.958,0.5899,0.1101,4
113.9268,0.3893,2.4173,94.407,0.7297,0.0526,4
112.0868,0.3793,2.4868,86.509,0.6936,0.0148,4
106.4206,0.3647,2.4899,84.195,0.5929,0.0252,4
93.968,0.3407,2.387,83.407,0.4122,0.1094,3
85.9335,0.3041,2.34,84.064,0.3173,0.1494,3
90.2186,0.2642,2.38,93.673,0.3661,0.1193,3
92.8606,0.2331,2.415,96.95,0.3983,0.0942,4
96.1743,0.2206,2.437,96.314,0.4409,0.0756,4
96.8888,0.2282,2.395,97.108,0.4505,0.0999,4
99.3553,0.2519,2.452,94.147,0.4846,0.0613,4
98.6378,0.2812,2.505,96.279,0.4745,0.0304,4
98.6433,0.3064,2.495,94.21,0.4746,0.0364,4
96.2483,0.3234,2.432,93.62,0.4419,0.0786,4
92.6734,0.3307,2.396,95.427,0.3959,0.1059,3
89.5837,0.3302,2.364,96.016,0.3587,0.1299,3
92.6262,0.3277,2.3351,95.95,0.3953,0.1429,3
99.2194,0.3246,2.3612,96.219,0.4827,0.1165,3
105.1121,0.3221,2.3655,98.481,0.5715,0.1032,4
105.0524,0.32,2.3641,98.675,0.5706,0.1041,4
108.905,0.3138,2.3766,99.289,0.6353,0.0887,4
114.4158,0.3027,2.408,96.92,0.7396,0.057,4
113.0767,0.291,2.418,95.415,0.7128,0.0542,4
99.0637,0.2815,2.455,94.369,0.4805,0.0599,4
85.1751,0.2777,2.455,96.9,0.3091,0.0807,4
83.6789,0.2805,2.446,96.262,0.2931,0.0881,4
85.7595,0.2881,2.427,95.848,0.3154,0.0969,4
84.705,0.2961,2.313,93.655,0.304,0.1674,3
77.5917,0.3029,2.151,97.655,0.2325,0.2742,2
78.8546,0.3139,2.187,98.137,0.2445,0.251,2
78.306,0.3288,2.233,98.528,0.2392,0.2237,2
83.924,0.3442,2.337,97.235,0.2957,0.1539,2
90.0778,0.3566,2.338,96.479,0.3645,0.1449,3
96.13,0.3621,2.351,95.449,0.4403,0.1278,3
96.5684,0.3624,2.364,97.356,0.4462,0.1192,3
95.9546,0.3609,2.427,96.901,0.438,0.0821,4
102.3721,0.3572,2.436,98.655,0.5288,0.0656,4
111.96,0.3477,2.432,98.875,0.6912,0.0483,4
121.9866,0.3309,2.423,98.805,0.9147,0.0267,4
119.8828,0.312,2.412,97.412,0.8613,0.0398,4
117.1643,0.2964,2.43,97.861,0.7981,0.0366,4
107.4719,0.2861,2.443,95.922,0.6105,0.0515,4
105.8279,0.2814,2.422,95.961,0.5831,0.0675,4
99.0157,0.2787,2.337,94.177,0.4798,0.1315,3
95.5611,0.2759,2.261,93.036,0.4328,0.1833,3
92.039,0.2722,2.351,91.466,0.3881,0.1342,3
96.5698,0.2684,2.408,90.527,0.4462,0.0926,4
102.2346,0.2638,2.448,88.598,0.5267,0.0586,4
101.2294,0.262,2.477,87.693,0.5117,0.0428,4
97.0347,0.2732,2.464,85.189,0.4525,0.0579,4
94.5974,0.3031,2.502,87.976,0.4203,0.0388,4
96.5201,0.3474,2.41,90.442,0.4455,0.0914,4
101.0047,0.3857,2.354,97.031,0.5084,0.1178,3
97.7824,0.3986,2.356,99.114,0.4627,0.1221,3
94.4352,0.3867,2.288,104.03,0.4182,0.1687,3
84.1931,0.3637,2.096,107.67,0.2985,0.2996,2
76.9105,0.3417,2.04,106.505,0.2261,0.3423,2
69.9621,0.3281,2.13,104.23,0.1651,0.2951,1
68.4856,0.324,2.109,97.741,0.1531,0.3093,1
66.6528,0.3227,2.141,96.805,0.1386,0.2917,1
75.1846,0.3252,2.322,94.955,0.2102,0.1733,2
85.6355,0.3412,2.385,91.985,0.314,0.1225,3
89.1309,0.3742,2.231,91.443,0.3534,0.2111,3
89.4088,0.4151,2.091,92.007,0.3566,0.2956,3
88.9144,0.4504,2.137,102.291,0.3509,0.2684,3
81.939,0.4754,2.039,103.978,0.2751,0.337,2
75.8405,0.4757,2.0996,108.233,0.2162,0.3074,1
74.4231,0.4476,2.1236,106.066,0.2034,0.2944,1
78.2318,0.4049,2.255,105.582,0.2385,0.2105,2
81.7095,0.3608,2.248,103.456,0.2728,0.2106,2
80.8213,0.3345,2.228,103.839,0.2638,0.2238,2
79.46,0.3366,2.344,103.471,0.2504,0.1551,2
81.4351,0.363,2.361,103.884,0.27,0.1424,3
87.8008,0.3958,2.332,104.375,0.3381,0.1517,3
92.8353,0.4098,2.313,102.876,0.3979,0.156,3
92.877,0.4038,2.352,101.549,0.3985,0.1323,3
94.4852,0.3866,2.355,98.963,0.4188,0.128,3
95.6871,0.3718,2.3046,98.966,0.4345,0.1567,3
100.9173,0.3738,2.278,98.711,0.5071,0.164,3
102.5283,0.3908,2.31,99.518,0.5312,0.1417,3
100.2551,0.4081,2.306,102.944,0.4975,0.1482,3
93.7943,0.4201,2.278,104.973,0.41,0.1758,3
90.5204,0.4237,2.2917,107.496,0.3697,0.1724,3
91.502,0.4129,2.275,108.577,0.3815,0.181,3
90.9125,0.3929,2.2875,109.325,0.3744,0.1743,3
89.5872,0.375,2.3,108.472,0.3587,0.1686,3
90.7876,0.3659,2.3125,106.447,0.3729,0.1593,3
95.0464,0.3707,2.325,105.756,0.4261,0.1453,3
