GR,NPHI,RHOB,DT,VCL,PHIE,FACIES_2010_New
109.2472,0.289000005,2.269999981,84.62400055,0.266000003,0.204799995,0
117.3511963,0.266000003,2.269999981,84.25900269,0.239999995,0.202000007,0
113.6362991,0.300000012,2.269999981,84.32900238,0.301099986,0.201000005,0
108.8144989,0.275999993,2.260999918,84.4240036,0.225199997,0.211700007,0
108.3330002,0.277999997,2.263999939,84.73300171,0.232299998,0.209700003,0
107.8516998,0.280000001,2.26699996,85.04199982,0.239399999,0.207599998,0
111.0792999,0.300000012,2.266000032,85.83000183,0.288700014,0.204999998,0
113.143898,0.303000003,2.260999918,86.55200195,0.294,0.206400007,0
98.89459992,0.354000002,2.221999884,87.47899628,0.316399992,0.233500004,0
110.7559967,0.388999999,2.249000073,88.41500092,0.453999996,0.207499996,0
105.8161011,0.389499992,2.25699997,88.77149963,0.453500003,0.207100004,0
100.8757019,0.389999986,2.265000105,89.12799835,0.454400003,0.205200002,0
101.4459992,0.324000001,2.213999987,89.99099731,0.247199997,0.2421,0
110.4826965,0.280999988,2.236000061,90.08799744,0.206699997,0.228799999,0
113.9750977,0.326999992,2.227999926,89.90000153,0.303200007,0.226799995,0
108.7249985,0.320499986,2.224499941,89.75450134,0.270599991,0.232899994,0
103.469902,0.314000011,2.220999956,89.60900116,0.239700005,0.238600001,0
114.3891983,0.360000014,2.244999886,89.52400208,0.397100002,0.212200001,0
118.1855011,0.360000014,2.220000029,88.82700348,0.375099987,0.225600004,0
106.6222,0.333999991,2.26699996,88.22599793,0.351000011,0.204400003,0
115.3675003,0.316000015,2.28399992,87.91500092,0.358799994,0.190099999,0
117.672699,0.308499992,2.273999929,87.46399689,0.336499989,0.195999995,0
119.9770966,0.300999999,2.263999939,87.01300049,0.314599991,0.201900005,0
126.9775009,0.300000012,2.239000082,85.76899719,0.304199994,0.213,0
114.2975998,0.244000003,2.249000073,84.38400269,0.156000003,0.222000003,0
116.560997,0.279000014,2.279000044,83.26899719,0.277200013,0.1972,0
136.046402,0.300999999,2.280999899,82.83599854,0.402399987,0.177399993,0
142.5868988,0.305000007,2.286499977,82.72299957,0.452899993,0.1655,0
149.1298981,0.308999986,2.292000055,82.61000061,0.509500027,0.152700007,0
156.1611939,0.287999988,2.339999914,82.0510025,0.580900013,0.112199999,0
173.2285004,0.363000006,2.480999947,82.08799744,0.752699971,0.030099999,0
194.5065002,0.36500001,2.519000053,81.52500153,0.969600022,0.0001,2
188.9976959,0.370499998,2.510999918,81.33750153,0.917299986,0.0008,2
183.4837952,0.375999987,2.503000021,81.15000153,0.873099983,0.0027,2
189.3204041,0.351000011,2.457999945,80.84400177,0.814700007,0.0099,2
199.7487946,0.296000004,2.519999981,80.63800049,1,0,2
198.0746002,0.316000015,2.509999991,80.73500061,1,0,2
192.9411926,0.340999991,2.515000105,80.44300079,1,0,2
197.559494,0.332500011,2.480499983,80.47350311,1,0,2
