GR,NPHI,RHOB,DT,VCL,PHIE,FACIES_2010_New
108.7807007,0.256000012,2.332999945,81.6230011,0.313499987,0.155000001,0
86.75910187,0.273999989,2.299999952,83.59600067,0.1127,0.219500005,0
99.00360107,0.303000003,2.292999983,84.41300201,0.206799999,0.211099997,0
104.5130997,0.288500011,2.308500052,84.68450165,0.262800008,0.187299997,0
110.0238037,0.273999989,2.323999882,84.95600128,0.329600006,0.161500007,0
97.87960053,0.277999997,2.335999966,85.47699738,0.196600005,0.189400002,0
107.2317963,0.268999994,2.250999928,86.47200012,0.29429999,0.194299996,0
85.64230347,0.31099999,2.27699995,85.88700104,0.105800003,0.245399997,0
94.2940979,0.311500013,2.255500078,85.73349762,0.166199997,0.236499995,0
102.9440002,0.312000006,2.233999968,85.58000183,0.245800003,0.226099998,0
95.71549988,0.280000001,2.301000118,86.70200348,0.1778,0.205899999,0
98.90059662,0.266000003,2.288000107,86.84500122,0.205899999,0.198899999,0
107.1925964,0.275000006,2.244999886,87.86699677,0.293799996,0.198799998,0
97.56610107,0.270000011,2.24000001,88.15799713,0.193800002,0.220300004,0
97.58660126,0.278499991,2.233500004,88.40149689,0.193900004,0.225700006,0
97.60679627,0.287000001,2.226999998,88.64499664,0.194100007,0.231000006,0
88.41629791,0.293000013,2.256000042,88.5,0.123400003,0.238800004,0
109.5910034,0.296000004,2.259999991,88.09799957,0.323900014,0.194100007,0
102.5371018,0.284999996,2.230999947,86.60600281,0.241600007,0.218600005,0
101.6215973,0.254000008,2.338999987,84.21600342,0.232199997,0.170499995,0
99.14520264,0.266000003,2.345000029,84.09100342,0.208100006,0.178499997,0
96.66919708,0.277999997,2.351000071,83.96600342,0.185900003,0.1875,0
101.0497971,0.289000005,2.328000069,83.2460022,0.226500005,0.189199999,0
100.6240006,0.284000009,2.275000095,82.93099976,0.222299993,0.206499994,0
93.94950104,0.298999995,2.213999987,83.90399933,0.163499996,0.246700004,0
94.67299652,0.293500006,2.218499899,84.68199921,0.169200003,0.241799995,0
95.39640045,0.287999988,2.22300005,85.45999908,0.1752,0.237000004,0
97.82830048,0.300999999,2.253999949,84.75499725,0.196099997,0.225899994,0
106.4971008,0.257999986,2.269000053,85.06300354,0.28549999,0.185399994,0
101.8035965,0.273000002,2.298000097,83.72299957,0.233999997,0.191699997,0
128.2709961,0.298999995,2.378999949,82.38800049,0.657599986,0.0625,3
110.7520981,0.294999987,2.323499918,82.37000275,0.339399993,0.167300001,0
93.22660065,0.291000009,2.267999888,82.35199738,0.157800004,0.225999996,0
98.16619873,0.291000009,2.263999939,82.27200317,0.199100003,0.218099996,0
108.3420029,0.282000005,2.292000055,83.55000305,0.307999998,0.180800006,0
93.07929993,0.272000015,2.233999968,83.77700043,0.1567,0.231299996,0
87.89279938,0.272000015,2.225500107,84.87249756,0.119999997,0.242400006,0
82.70909882,0.272000015,2.217000008,85.96800232,0.0889,0.252299994,0
86.80770111,0.289000005,2.22300005,86.6269989,0.112999998,0.250999987,0
102.7843018,0.275999993,2.240999937,87.24500275,0.244200006,0.211199999,0
86.27700043,0.323000014,2.213000059,88.42299652,0.109700002,0.268900007,0
98.78420258,0.286000013,2.197999954,88.80699921,0.204799995,0.239099994,0
94.97599793,0.296499997,2.206500053,88.99849701,0.171700001,0.246700004,0
91.16919708,0.307000011,2.214999914,89.19000244,0.142399997,0.253800005,0
106.8895035,0.289999992,2.244999886,86.3710022,0.290199995,0.204799995,0
126.6455002,0.234999999,2.325999975,84.76699829,0.620000005,0.064000003,0
171.9268036,0.259999991,2.572999954,79.80599976,1,0,2
158.876297,0.282000005,2.572000027,77.40049744,1,0,2
145.8155975,0.30399999,2.571000099,74.99500275,1,0,2
146.7154999,0.272000015,2.536999941,71.86199951,1,0,2
