GR	NPHI	RHOB	DT	VCL	PHIE
135.0670013	0.254000008	2.470999956	211.9519959	1	0
135.4954987	0.256000012	2.522000074	217.4812012	1	0
136.8825073	0.260500014	2.515000105	224.4364929	1	0
136.7337952	0.264999986	2.507999897	224.2682037	1	0
134.7633057	0.259999991	2.482000113	227.7133026	1	0
131.6947022	0.298000008	2.476000071	233.529007	1	0
129.3325043	0.272000015	2.479000092	241.5014954	1	0
128.7055054	0.296000004	2.483500004	246.4194946	1	0
129.8305054	0.319999993	2.487999916	246.0332031	1	0
130.1920013	0.323000014	2.484999895	254.2259979	1	0
131.1096954	0.296000004	2.493999958	258.1012878	1	0
131.4412994	0.254999995	2.502000094	251.7532959	1	0
133.1703033	0.201000005	2.476999998	231.2646942	1	0
134.977005	0.192499995	2.470499992	209.5319977	1	0
136.3226929	0.184	2.463999987	196.9380035	1	0
136.3639984	0.180999994	2.451999903	188.3500061	1	0
135.6967011	0.203999996	2.486999989	187.2389984	1	0
135.3320007	0.247999996	2.479000092	196.8972931	1	0
136.3448029	0.218999997	2.467000008	202.5500031	1	0
138.1394959	0.234500006	2.451999903	200.7259979	1	0
139.9815064	0.25	2.437000036	190.3647003	1	0
141.5326996	0.245000005	2.451999903	185.7709961	1	0
140.9846954	0.218999997	2.482000113	185.5352936	1	0
139.6517944	0.216000006	2.480999947	187.1652985	1	0
137.161499	0.2315	2.486500025	188.1089935	1	0
135.8798065	0.246999994	2.492000103	192.2583008	1	0
135.4309998	0.263000011	2.507999897	198.7207031	1	0
137.7967072	0.229000002	2.516000032	205.2592926	1	0
140.9490051	0.210999996	2.487999916	210.6629944	1	0
144.9636993	0.244000003	2.47300005	216.324997	1	0
147.8589935	0.230499998	2.493000031	224.4819946	1	0
149.9936981	0.216999993	2.513000011	229.126297	1	0
152.0453033	0.261999995	2.490999937	229.852005	1	0
153.4972992	0.26699999	2.503000021	232.0363007	1	0
155.7982941	0.247999996	2.523999929	236.0494995	1	0
157.9199982	0.2465	2.513000011	241.0735016	1	0
158.7243042	0.245000005	2.502000094	243.1405029	1	0
157.1920013	0.238000006	2.494999886	242.901001	1	0
154.0032959	0.243000001	2.48300004	246.2736969	1	0
150.6387024	0.291999996	2.434999943	250.6470032	1	0
147.7707977	0.273999989	2.260999918	263.4623108	1	0
144.7194977	0.263500005	2.251499891	278.8009949	1	0
139.1764984	0.252999991	2.242000103	294.6763001	1	0
132.3769989	0.275999993	2.282000065	303.3927002	1	0
125.5979996	0.305000007	2.378000021	301.3942871	1	0
122.6949997	0.407999992	2.474999905	292.6940002	1	0
122.4420013	0.435499996	2.463000059	281.2619934	1	0
125.6729965	0.463	2.450999975	272.1924133	1	0
