wellName,DEPTH,Gamma,Porosity,Fluvialfacies
B8,2336.2556,95.50634,0.139001,0
B8,2336.7556,93.450867,0.134877,0
B8,2337.2556,92.348404,0.150403,0
B8,2337.7556,92.15686,0.168671,0
B8,2338.2556,89.344269,0.173519,0
B8,2338.7556,84.026375,0.167492,0
B8,2339.2556,88.232864,0.153025,0
B8,2339.7556,101.54319,0.141315,0
B8,2340.2556,105.53783,0.143064,0
B8,2340.7556,100.6281,0.152026,0
B8,2341.2556,93.452538,0.162229,0
B8,2341.7556,84.111206,0.171967,0
B8,2342.2556,74.013023,0.179606,0
B8,2342.7556,63.191422,0.18054,3
B8,2343.2556,64.45462,0.170364,3
B8,2343.7556,77.269005,0.160234,0
B8,2344.2556,86.928879,0.160813,0
B8,2344.7556,93.573524,0.164705,0
B8,2345.2556,92.330383,0.164842,0
B8,2345.7556,83.547737,0.160852,0
B8,2346.2556,83.043823,0.152383,0
B8,2346.7556,90.453087,0.144506,0
B8,2347.2556,91.158852,0.142068,0
B8,2347.7556,85.457108,0.149366,0
B8,2348.2556,75.140022,0.170508,0
B8,2348.7556,60.411404,0.193453,1
B8,2349.2556,56.96888,0.206693,1
B8,2349.7556,64.31411,0.205562,1
B8,2350.2556,74.339737,0.185597,0
B8,2350.7556,86.927399,0.165108,0
B8,2351.2556,93.202599,0.161596,0
B8,2351.7556,93.444054,0.167358,0
B8,2352.2556,88.818985,0.175027,0
B8,2352.7556,79.542267,0.1804,0
B8,2353.2556,77.530846,0.179459,0
B8,2353.7556,82.463905,0.177642,0
B8,2354.2556,83.815277,0.180146,0
B8,2354.7556,81.743111,0.181575,0
B8,2355.2556,84.045166,0.176771,0
B8,2355.7556,90.528305,0.170765,0
B8,2356.2556,83.316002,0.168367,0
B8,2356.7556,63.012978,0.166626,0
B8,2357.2556,61.775562,0.162722,3
B8,2357.7556,78.761917,0.161548,0
B8,2358.2556,82.013359,0.16778,0
B8,2358.7556,72.13636,0.176911,0
B8,2359.2556,72.203171,0.184633,0
B8,2359.7556,81.774734,0.18808,0
B8,2360.2556,86.354958,0.184512,0
B8,2360.7556,86.164246,0.180539,0
B8,2361.2556,85.916748,0.18248,0
B8,2361.7556,85.614983,0.183634,0
B8,2362.2556,84.09977,0.177592,0
B8,2362.7556,81.424683,0.168752,0
B8,2363.2556,78.288681,0.161316,0
B8,2363.7556,74.712105,0.15936,0
B8,2364.2556,75.141411,0.166782,0
B8,2364.7556,79.399719,0.175033,0
B8,2365.2556,84.193344,0.175943,0
B8,2365.7556,89.498657,0.173744,0
B8,2366.2556,89.090714,0.17248,0
B8,2366.7556,83.221779,0.170033,0
B8,2367.2556,82.848877,0.164375,0
B8,2367.7556,87.729332,0.160177,0
B8,2368.2556,86.33168,0.161901,0
B8,2368.7556,78.933128,0.166485,0
B8,2369.2556,76.345428,0.171007,0
B8,2369.7556,78.356155,0.171156,0
B8,2370.2556,81.22435,0.162814,0
B8,2370.7556,84.912148,0.157661,0
B8,2371.2556,84.134392,0.166866,0
B8,2371.7556,79.088249,0.174836,0
B8,2372.2556,79.194061,0.166668,0
B8,2372.7556,84.224335,0.155018,0
B8,2373.2556,86.365768,0.151986,0
B8,2373.7556,85.745911,0.154694,0
B8,2374.2556,85.941895,0.160389,0
B8,2374.7556,86.917694,0.165244,0
B8,2375.2556,90.634583,0.165597,0
B8,2375.7556,96.971527,0.167142,0
B8,2376.2556,94.29187,0.17532,0
B8,2376.7556,82.993744,0.186995,0
B8,2377.2556,75.22065,0.199165,1
B8,2377.7556,70.816948,0.206128,1
B8,2378.2556,70.456589,0.202434,1
B8,2378.7556,73.961044,0.191194,0
B8,2379.2556,76.882423,0.175382,0
B8,2379.7556,79.246483,0.161307,0
B8,2380.2556,82.403908,0.154999,0
B8,2380.7556,86.319656,0.15025,0
B8,2381.2556,86.981499,0.141129,0
B8,2381.7556,84.533089,0.13943,0
B8,2382.2556,79.466774,0.156425,0
B8,2382.7556,71.89814,0.174328,0
B8,2383.2556,76.19857,0.176134,0
B8,2383.7556,91.843979,0.170515,0
B8,2384.2556,95.950043,0.165757,0
B8,2384.7556,89.026268,0.168016,0
B8,2385.2556,86.253777,0.183176,0
B8,2385.7556,87.449257,0.197037,0
B8,2386.2556,87.622322,0.196022,0
B8,2386.7556,86.818123,0.189881,0
B8,2387.2556,87.648048,0.187926,0
B8,2387.7556,90.039948,0.184774,0
B8,2388.2556,86.775002,0.175275,0
B8,2388.7556,78.102997,0.167604,0
B8,2389.2556,76.788551,0.169573,0
B8,2389.7556,82.506798,0.174108,0
B8,2390.2556,82.989342,0.174447,0
B8,2390.7556,78.467346,0.171998,0
B8,2391.2556,83.513535,0.168107,0
B8,2391.7556,97.705414,0.166979,0
B8,2392.2556,99.863113,0.172629,0
B8,2392.7556,90.518013,0.17559,0
B8,2393.2556,86.034142,0.166807,0
B8,2393.7556,86.196854,0.15876,0
B8,2394.2556,84.450539,0.16338,0
B8,2394.7556,80.879478,0.172095,0
B8,2395.2556,76.37426,0.176713,0
B8,2395.7556,70.97612,0.174843,0
B8,2396.2556,78.429413,0.1642,0
B8,2396.7556,98.166687,0.157785,0
B8,2397.2556,99.232834,0.168025,0
B8,2397.7556,82.452286,0.180353,0
B8,2398.2556,77.102753,0.180845,0
B8,2398.7556,82.679497,0.180268,0
B8,2399.2556,83.606392,0.188914,0
B8,2399.7556,80.088768,0.196913,0
B8,2400.2556,79.245216,0.194833,0
B8,2400.7556,80.957672,0.188097,0
B8,2401.2556,82.313866,0.18189,0
B8,2401.7556,83.329529,0.174743,0
B8,2402.2556,83.355148,0.16525,0
B8,2402.7556,82.434448,0.15945,0
B8,2403.2556,79.920586,0.163116,0
B8,2403.7556,75.883904,0.169184,0
B8,2404.2556,72.812363,0.1709,0
B8,2404.7556,70.663345,0.171079,0
B8,2405.2556,73.840416,0.172412,0
B8,2405.7556,82.108398,0.173569,0
B8,2406.2556,83.674522,0.173281,0
B8,2406.7556,78.834709,0.169039,0
B8,2407.2556,79.599144,0.158449,0
B8,2407.7556,85.720367,0.154345,0
B8,2408.2556,87.188858,0.168993,0
B8,2408.7556,84.21006,0.184092,0
B8,2409.2556,75.867943,0.182153,0
B8,2409.7556,62.399323,0.171445,0
B8,2410.2556,62.754963,0.15987,0
B8,2410.7556,76.324455,0.150484,0
B8,2411.2556,86.603355,0.146207,0
B8,2411.7556,93.736961,0.147309,0
B8,2412.2556,96.947334,0.154051,0
B8,2412.7556,96.407707,0.164292,0
B8,2413.2556,88.828033,0.175989,0
B8,2413.7556,74.519173,0.1863,0
B8,2414.2556,70.049065,0.192505,0
B8,2414.7556,74.983284,0.185597,0
B8,2415.2556,82.176773,0.156965,0
B8,2415.7556,91.529778,0.132907,0
B8,2416.2556,93.484833,0.138557,0
B8,2416.7556,88.368607,0.159691,0
B8,2417.2556,82.50209,0.182714,0
B8,2417.7556,75.918419,0.191851,0
B8,2418.2556,75.092239,0.172021,0
B8,2418.7556,79.769333,0.146815,0
B8,2419.2556,83.710312,0.138779,0
B8,2419.7556,86.947685,0.141785,0
B8,2420.2556,87.984573,0.149976,0
B8,2420.7556,86.918159,0.15512,0
B8,2421.2556,83.685188,0.149349,0
B8,2421.7556,78.381325,0.145087,0
B8,2422.2556,78.476578,0.154209,0
B8,2422.7556,83.732559,0.169663,0
B8,2423.2556,84.77906,0.18471,0
B8,2423.7556,81.801964,0.193294,0
B8,2424.2556,80.530922,0.189625,0
B8,2424.7556,80.89061,0.186177,0
B8,2425.2556,79.949364,0.194871,0
B8,2425.7556,77.764626,0.196362,0
B8,2426.2556,82.57991,0.172162,0
B8,2426.7556,94.086136,0.14566,0
B8,2427.2556,96.821899,0.139217,0
B8,2427.7556,91.174469,0.137141,0
B8,2428.2556,90.511024,0.124427,0
B8,2428.7556,94.611504,0.114101,0
B8,2429.2556,92.114227,0.118614,0
B8,2429.7556,83.310524,0.132514,0
B8,2430.2556,80.400558,0.150595,0
B8,2430.7556,83.124084,0.165375,0
B8,2431.2556,83.027779,0.169704,0
B8,2431.7556,80.236137,0.172105,0
B8,2432.2556,80.647095,0.180723,0
B8,2432.7556,84.119255,0.185894,0
B8,2433.2556,82.195831,0.178383,0
B8,2433.7556,75.115074,0.174457,0
B8,2434.2556,74.603424,0.18967,0
B8,2434.7556,80.370811,0.199306,0
B8,2435.2556,87.353577,0.179739,0
B8,2435.7556,95.498062,0.157234,0
B8,2436.2556,94.309044,0.156894,0
B8,2436.7556,84.198639,0.164409,0
B8,2437.2556,77.887985,0.166099,0
B8,2437.7556,75.20932,0.16125,0
B8,2438.2556,76.396324,0.149179,0
B8,2438.7556,81.278305,0.144056,0
B8,2439.2556,82.299782,0.159421,0
B8,2439.7556,79.631195,0.176679,0
B8,2440.2556,80.450188,0.178059,0
B8,2440.7556,84.602753,0.171481,0
B8,2441.2556,84.605011,0.164514,0
B8,2441.7556,80.640205,0.156747,0
B8,2442.2556,85.888466,0.147785,0
B8,2442.7556,99.942986,0.143942,0
B8,2443.2556,102.01396,0.151253,0
B8,2443.7556,92.630508,0.163752,0
B8,2444.2556,86.815285,0.17574,0
B8,2444.7556,84.410721,0.179516,0
B8,2445.2556,86.369308,0.16772,0
B8,2445.7556,92.498405,0.159214,0
B8,2446.2556,90.013298,0.172028,0
B8,2446.7556,79.294342,0.188528,0
B8,2447.2556,74.743408,0.191857,3
B8,2447.7556,76.08815,0.19325,1
B8,2448.2556,73.423546,0.203446,1
B8,2448.7556,66.926636,0.206955,1
B8,2449.2556,68.594749,0.188973,1
B8,2449.7556,78.067352,0.167352,0
B8,2450.2556,83.612617,0.159156,0
B8,2450.7556,85.403954,0.162365,0
B8,2451.2556,81.109894,0.175045,0
B8,2451.7556,70.99913,0.185954,1
B8,2452.2556,70.090004,0.184343,1
B8,2452.7556,77.976204,0.178754,0
B8,2453.2556,79.697151,0.177349,0
B8,2453.7556,75.52507,0.179529,0
B8,2454.2556,71.818855,0.184721,1
B8,2454.7556,68.55793,0.188346,1
B8,2455.2556,71.038589,0.186028,0
B8,2455.7556,79.007301,0.182175,0
B8,2456.2556,81.55806,0.181002,0
B8,2456.7556,78.930077,0.180988,0
B8,2457.2556,75.459404,0.180678,0
B8,2457.7556,71.18325,0.175917,0
B8,2458.2556,79.786461,0.162733,0
B8,2458.7556,100.70037,0.154666,0
B8,2459.2556,103.24489,0.164656,0
B8,2459.7556,88.23114,0.179578,0
B8,2460.2556,79.452698,0.186887,0
B8,2460.7556,76.634232,0.186179,0
B8,2461.2556,76.554527,0.177069,0
B8,2461.7556,79.092644,0.168152,0
B8,2462.2556,83.341408,0.167639,0
B8,2462.7556,89.225273,0.166638,0
B8,2463.2556,87.67762,0.156652,0
B8,2463.7556,79.026588,0.14992,0
B8,2464.2556,72.01638,0.158142,0
B8,2464.7556,66.574547,0.171566,3
B8,2465.2556,67.92627,0.180867,0
B8,2465.7556,75.771591,0.187087,0
B8,2466.2556,77.534782,0.191224,3
B8,2466.7556,73.484383,0.192858,3
B8,2467.2556,76.83342,0.191587,0
B8,2467.7556,87.255165,0.186307,0
B8,2468.2556,91.456833,0.175962,0
B8,2468.7556,89.713066,0.164763,0
B8,2469.2556,84.953552,0.156735,
B8,2469.7556,77.311455,0.155398,
B8,2470.2556,74.323708,0.164123,
B8,2470.7556,75.784805,,
B9,1733.4171,86.456902,0.219602,
B9,1733.9171,89.632996,0.215734,
B9,1734.4171,94.439766,0.210919,
B9,1734.9171,99.570641,0.212229,
B9,1735.4171,91.735809,0.221071,
B9,1735.9171,81.324066,0.223729,
B9,1736.4171,86.25135,0.217476,0
B9,1736.9171,94.227226,0.213548,0
B9,1737.4171,94.357315,0.214178,0
B9,1737.9171,92.928078,0.217087,0
B9,1738.4171,88.35302,0.221824,0
B9,1738.9171,83.152733,0.224038,0
B9,1739.4171,83.783257,0.222865,0
B9,1739.9171,85.572624,0.220948,0
B9,1740.4171,87.739639,0.218811,0
B9,1740.9171,89.98172,0.217664,0
B9,1741.4171,90.109047,0.217744,0
B9,1741.9171,89.816071,0.219656,0
B9,1742.4171,86.16478,0.223518,0
B9,1742.9171,81.846039,0.224079,0
B9,1743.4171,85.004211,0.220299,0
B9,1743.9171,89.648407,0.217909,0
B9,1744.4171,89.935326,0.218051,0
B9,1744.9171,89.356239,0.21596,0
B9,1745.4171,94.251778,0.210688,0
B9,1745.9171,100.23539,0.210592,1
B9,1746.4171,94.448418,0.217334,1
B9,1746.9171,86.322067,0.223901,1
B9,1747.4171,80.898338,0.224444,1
B9,1747.9171,76.011742,0.225332,1
B9,1748.4171,77.239166,0.228007,1
B9,1748.9171,79.681732,0.226917,1
B9,1749.4171,81.313255,0.225413,0
B9,1749.9171,82.783577,0.226139,0
B9,1750.4171,79.816994,0.220506,2
B9,1750.9171,75.968582,0.218794,2
B9,1751.4171,79.685448,0.223399,2
B9,1751.9171,84.905907,0.223736,0
B9,1752.4171,82.653336,0.226639,0
B9,1752.9171,78.915512,0.226061,0
B9,1753.4171,83.845734,0.220448,0
B9,1753.9171,90.498695,0.217083,0
B9,1754.4171,90.789185,0.217414,0
B9,1754.9171,89.815147,0.22102,0
B9,1755.4171,83.347832,0.233918,0
B9,1755.9171,75.788742,0.237966,0
B9,1756.4171,77.496696,0.229318,0
B9,1756.9171,81.046455,0.225917,0
B9,1757.4171,82.012863,0.225229,0
B9,1757.9171,82.465843,0.2237,0
B9,1758.4171,85.168457,0.220865,0
B9,1758.9171,88.318176,0.214986,0
B9,1759.4171,97.299576,0.205719,0
B9,1759.9171,107.44,0.206249,0
B9,1760.4171,96.207458,0.219194,0
B9,1760.9171,80.727081,0.226775,0
B9,1761.4171,80.562752,0.225459,0
B9,1761.9171,83.442451,0.223507,0
B9,1762.4171,84.589073,0.222563,0
B9,1762.9171,85.391243,0.21924,0
B9,1763.4171,91.447556,0.212864,0
B9,1763.9171,98.548119,0.210091,0
B9,1764.4171,97.170433,0.212243,0
B9,1764.9171,94.107712,0.213222,0
B9,1765.4171,95.151016,0.211815,0
B9,1765.9171,97.010391,0.212384,0
B9,1766.4171,93.976067,0.215796,1
B9,1766.9171,89.969131,0.218168,1
B9,1767.4171,89.079033,0.218731,1
B9,1767.9171,88.808403,0.218463,1
B9,1768.4171,89.632172,0.217559,2
B9,1768.9171,90.673454,0.215496,2
B9,1769.4171,93.891632,0.212167,2
B9,1769.9171,97.542465,0.212259,2
B9,1770.4171,93.701088,0.216703,0
B9,1770.9171,88.370651,0.218184,0
B9,1771.4171,90.648216,0.215244,0
B9,1771.9171,94.437859,0.213134,0
B9,1772.4171,95.002419,0.212897,0
B9,1772.9171,94.925995,0.216711,0
B9,1773.4171,87.132034,0.205016,0
B9,1773.9171,77.804237,0.209931,1
B9,1774.4171,76.682442,0.228365,1
B9,1774.9171,77.191559,0.223475,1
B9,1775.4171,86.00399,0.21599,1
B9,1775.9171,96.466675,0.208968,1
B9,1776.4171,101.56925,0.204539,1
B9,1776.9171,105.60652,0.206555,1
B9,1777.4171,97.410103,0.215676,1
B9,1777.9171,86.782272,0.220263,0
B9,1778.4171,87.944153,0.218002,0
B9,1778.9171,91.449211,0.219012,0
B9,1779.4171,85.859039,0.222096,0
B9,1779.9171,78.461212,0.220904,0
B9,1780.4171,87.001526,0.214302,0
B9,1780.9171,98.709511,0.208959,0
B9,1781.4171,99.343559,0.209412,0
B9,1781.9171,97.776688,0.213505,0
B9,1782.4171,90.896156,0.220685,0
B9,1782.9171,82.959557,0.222232,0
B9,1783.4171,87.703514,0.216413,2
B9,1783.9171,94.967712,0.213631,2
B9,1784.4171,93.445259,0.215953,2
B9,1784.9171,90.176476,0.217777,2
B9,1785.4171,89.681763,0.217989,1
B9,1785.9171,89.738396,0.21827,1
B9,1786.4171,89.102013,0.218954,1
B9,1786.9171,88.327904,0.219196,1
B9,1787.4171,88.602959,0.218828,1
B9,1787.9171,89.086517,0.220068,1
B9,1788.4171,86.042435,0.223358,1
B9,1788.9171,82.297226,0.22237,1
B9,1789.4171,88.082382,0.215846,1
B9,1789.9171,95.761673,0.211367,1
B9,1790.4171,97.32402,0.210442,1
B9,1790.9171,97.670654,0.214254,0
B9,1791.4171,89.457779,0.223038,0
B9,1791.9171,79.543724,0.241368,0
B9,1792.4171,75.996445,0.241243,1
B9,1792.9171,73.714554,0.216038,1
B9,1793.4171,75.411095,0.21445,0
B9,1793.9171,77.898338,0.223106,0
B9,1794.4171,85.782722,0.217454,0
B9,1794.9171,94.739769,0.213832,1
B9,1795.4171,93.260101,0.216271,1
B9,1795.9171,89.706161,0.218842,1
B9,1796.4171,87.95462,0.220365,0
B9,1796.9171,86.56131,0.219634,0
B9,1797.4171,89.462814,0.216409,0
B9,1797.9171,93.217903,0.217592,0
B9,1798.4171,87.021812,0.224556,1
B9,1798.9171,78.847954,0.228007,1
B9,1799.4171,79.89743,0.226102,0
B9,1799.9171,82.780022,0.218053,0
B9,1800.4171,73.989258,0.238085,0
B9,1800.9171,62.878433,0.237289,0
B9,1801.4171,65.803383,0.218582,0
B9,1801.9171,71.517914,0.227886,0
B9,1802.4171,78.73568,0.224878,0
B9,1802.9171,86.252205,0.222697,0
B9,1803.4171,83.451271,0.226405,0
B9,1803.9171,78.59977,0.223717,0
B9,1804.4171,88.999191,0.21217,0
B9,1804.9171,102.42969,0.208793,0
B9,1805.4171,95.966476,0.216973,0
B9,1805.9171,85.549431,0.219915,1
B9,1806.4171,89.895584,0.214281,1
B9,1806.9171,97.175896,0.212906,1
B9,1807.4171,92.733727,0.218341,1
B9,1807.9171,85.961746,0.22136,1
B9,1808.4171,86.501213,0.220133,1
B9,1808.9171,88.493805,0.218848,1
B9,1809.4171,89.152031,0.218338,1
B9,1809.9171,89.545067,0.219887,1
B9,1810.4171,85.957291,0.223747,1
B9,1810.9171,81.578331,0.225116,1
B9,1811.4171,83.133423,0.223037,1
B9,1811.9171,85.867882,0.218813,0
B9,1812.4171,91.851189,0.212702,0
B9,1812.9171,98.480209,0.212615,0
B9,1813.4171,92.027931,0.220129,0
B9,1813.9171,82.975777,0.222963,0
B9,1814.4171,86.178688,0.218679,0
B9,1814.9171,91.817268,0.216452,0
B9,1815.4171,90.772659,0.218109,0
B9,1815.9171,88.399796,0.221973,0
B9,1816.4171,82.799248,0.209827,0
B9,1816.9171,76.557213,0.207481,0
B9,1817.4171,80.304741,0.220772,0
B9,1817.9171,86.037674,0.221436,0
B9,1818.4171,86.270073,0.22174,0
B9,1818.9171,85.409264,0.219792,0
B9,1819.4171,90.289398,0.21451,1
B9,1819.9171,96.310532,0.212896,1
B9,1820.4171,93.619614,0.216342,1
B9,1820.9171,89.197205,0.216397,1
B9,1821.4171,93.506523,0.21138,1
B9,1821.9171,99.551247,0.211148,1
B9,1822.4171,93.986649,0.217659,1
B9,1822.9171,86.114731,0.221206,1
B9,1823.4171,86.66581,0.21986,1
B9,1823.9171,88.890938,0.218194,1
B9,1824.4171,90.102852,0.217117,1
B9,1824.9171,91.113396,0.217346,1
B9,1825.4171,89.632462,0.219021,1
B9,1825.9171,87.656364,0.221666,1
B9,1826.4171,84.17466,0.225186,1
B9,1826.9171,80.393707,0.231084,0
B9,1827.4171,73.229324,0.224368,0
B9,1827.9171,65.392494,0.221626,0
B9,1828.4171,69.338249,0.232965,0
B9,1828.9171,75.625771,0.248066,0
B9,1829.4171,72.596222,0.259453,0
B9,1829.9171,67.714943,0.246758,0
B9,1830.4171,75.755569,0.227854,0
B9,1830.9171,86.36438,0.219936,0
B9,1831.4171,89.037392,0.21811,0
B9,1831.9171,90.133194,0.216974,0
B9,1832.4171,91.380325,0.215751,0
B9,1832.9171,92.657532,0.220591,3
B9,1833.4171,81.392319,0.226548,3
B9,1833.9171,67.634331,0.227899,3
B9,1834.4171,76.07415,0.223751,0
B9,1834.9171,88.925728,0.221307,0
B9,1835.4171,83.645416,0.220458,0
B9,1835.9171,74.761429,0.208963,0
B9,1836.4171,71.750031,0.217247,0
B9,1836.9171,69.9058,0.224143,0
B9,1837.4171,66.573471,0.224616,2
B9,1837.9171,62.945381,0.253333,2
B9,1838.4171,59.915302,0.265676,2
B9,1838.9171,57.004082,0.259539,2
B9,1839.4171,59.4622,0.257848,2
B9,1839.9171,62.987461,0.246548,2
B9,1840.4171,62.928398,0.239012,2
B9,1840.9171,62.156963,0.232959,2
B9,1841.4171,64.932182,0.244239,2
B9,1841.9171,68.412285,0.251142,2
B9,1842.4171,64.981613,0.246827,2
B9,1842.9171,60.177456,0.250741,2
B9,1843.4171,59.392815,0.247589,2
B9,1843.9171,59.407047,0.241375,2
B9,1844.4171,56.639355,0.241162,2
B9,1844.9171,53.318756,0.249166,2
B9,1845.4171,56.716499,0.254387,2
B9,1845.9171,61.449497,0.242347,2
B9,1846.4171,58.713551,0.234272,2
B9,1846.9171,54.493172,0.249145,2
B9,1847.4171,59.809845,0.257587,2
B9,1847.9171,67.02198,0.261284,2
B9,1848.4171,63.332878,0.266778,2
B9,1848.9171,57.47718,0.267929,2
B9,1849.4171,55.677433,0.263891,2
B9,1849.9171,54.683796,0.25647,2
B9,1850.4171,62.083302,0.260461,2
B9,1850.9171,71.150925,0.245484,2
B9,1851.4171,66.873917,0.247794,2
B9,1851.9171,59.944698,0.271773,2
B9,1852.4171,58.743042,0.260125,2
B9,1852.9171,58.679726,0.234693,2
B9,1853.4171,58.743958,0.218201,2
B9,1853.9171,58.833546,0.213997,2
B9,1854.4171,62.422848,0.229052,2
B9,1854.9171,66.70771,0.246298,2
B9,1855.4171,60.93428,0.259683,2
B9,1855.9171,53.161789,0.272424,2
B9,1856.4171,48.341652,0.265138,3
B9,1856.9171,44.108288,0.248278,3
B9,1857.4171,48.725304,0.248178,3
B9,1857.9171,55.101311,0.256067,2
B9,1858.4171,58.224167,0.255293,3
B9,1858.9171,60.700466,0.255288,3
B9,1859.4171,71.138786,0.239274,3
B9,1859.9171,83.159538,0.224591,2
B9,1860.4171,85.318733,0.222148,2
B9,1860.9171,85.51796,0.219358,2
B9,1861.4171,91.078796,0.213452,2
B9,1861.9171,97.705246,0.212694,2
B9,1862.4171,92.642067,0.218727,2
B9,1862.9171,85.255608,0.22268,2
B9,1863.4171,84.484619,0.22279,2
B9,1863.9171,85.02845,0.222499,2
B9,1864.4171,85.08416,0.222492,2
B9,1864.9171,85.042854,0.223542,2
B9,1865.4171,82.918922,0.2258,2
B9,1865.9171,80.381058,0.226,2
B9,1866.4171,82.507401,0.22349,2
B9,1866.9171,85.560738,0.221665,2
B9,1867.4171,86.273842,0.221199,3
B9,1867.9171,86.521835,0.220118,3
B9,1868.4171,88.505638,0.218027,3
B9,1868.9171,90.834442,0.217378,3
B9,1869.4171,89.847061,0.218654,3
B9,1869.9171,88.2006,0.221529,3
B9,1870.4171,83.910896,0.225942,3
B9,1870.9171,79.095863,0.228162,3
B9,1871.4171,79.330093,0.227449,3
B9,1871.9171,80.567856,0.225844,3
B9,1872.4171,82.641869,0.223753,3
B9,1872.9171,84.882095,0.223672,3
B9,1873.4171,82.811928,0.226093,3
B9,1873.9171,79.885078,0.225843,3
B9,1874.4171,83.326515,0.221894,3
B9,1874.9171,88.03363,0.218594,3
B9,1875.4171,90.137543,0.212635,3
B9,1875.9171,91.724075,0.206806,2
B9,1876.4171,91.847832,0.205998,2
B9,1876.9171,91.680878,0.20746,2
B9,1877.4171,88.82782,0.210485,2
B9,1877.9171,85.440903,0.213291,2
B9,1878.4171,83.036568,0.215527,2
B9,1878.9171,80.827515,0.215344,2
B9,1879.4171,83.413857,0.212376,2
B9,1879.9171,86.95327,0.209168,2
B9,1880.4171,90.034973,0.206225,2
B9,1880.9171,93.025703,0.202431,0
B9,1881.4171,97.865959,0.197561,0
B9,1881.9171,103.07381,0.193373,0
B9,1882.4171,106.50883,0.190214,0
B9,1882.9171,109.59151,0.187844,0
B9,1883.4171,111.39964,0.186215,0
B9,1883.9171,112.95446,0.186025,0
B9,1884.4171,111.79175,0.187413,0
B9,1884.9171,110.08894,0.188206,0
B9,1885.4171,110.1547,0.187972,0
B9,1885.9171,110.57197,0.188098,0
B9,1886.4171,109.89489,0.18886,0
B9,1886.9171,109.00031,0.189974,0
B9,1887.4171,107.59676,0.191383,0
B9,1887.9171,106.09204,0.19277,0
B9,1888.4171,104.73539,0.19407,0
B9,1888.9171,103.40815,0.194372,0
B9,1889.4171,104.11271,0.193493,0
B9,1889.9171,105.22108,0.193095,0
B9,1890.4171,104.9339,0.193508,0
B9,1890.9171,104.36936,0.192771,0
B9,1891.4171,106.45295,0.190497,0
B9,1891.9171,109.06285,0.189046,0
B9,1892.4171,109.44737,0.188888,0
B9,1892.9171,109.3896,0.189543,0
B9,1893.4171,108.09687,0.190915,0
B9,1893.9171,106.55868,0.192023,0
B9,1894.4171,105.80927,0.192673,0
B9,1894.9171,105.21663,0.191811,0
B9,1895.4171,107.58693,0.189229,0
B9,1895.9171,110.54611,0.18791,0
B9,1896.4171,110.31052,0.188446,0
B9,1896.9171,109.43999,0.188774,0
B9,1897.4171,109.63269,0.188485,0
B9,1897.9171,110.03671,0.189357,0
B9,1898.4171,107.83272,0.191744,0
B9,1898.9171,105.11037,0.192033,0
B9,1899.4171,107.23819,0.189504,0
B9,1899.9171,110.32998,0.188564,0
B9,1900.4171,109.17753,0.190089,0
B9,1900.9171,107.18153,0.191656,0
B9,1901.4171,105.94345,0.192783,0
B9,1901.9171,104.85602,0.193529,0
B9,1902.4171,104.40246,0.193908,0
B9,1902.9171,104.07489,0.194292,0
B9,1903.4171,103.61042,0.194755,0
B9,1903.9171,103.11876,0.193049,0
B9,1904.4171,107.13094,0.188727,0
B9,1904.9171,112.03827,0.18647,0
B9,1905.4171,111.789,0.187208,0
B9,1905.9171,110.51489,0.187903,0
B9,1906.4171,110.35383,0.187952,0
B9,1906.9171,110.414,0.188196,0
B9,1907.4171,109.84998,0.188802,0
B9,1907.9171,109.16191,0.190494,0
B9,1908.4171,106.36149,0.193412,0
B9,1908.9171,103.14124,0.194676,0
B9,1909.4171,103.75249,0.193715,0
B9,1909.9171,105.12525,0.190891,0
B9,1910.4171,109.57754,0.18628,0
B9,1910.9171,114.64186,0.184561,0
B9,1911.4171,113.12579,0.186664,0
B9,1911.9171,110.30187,0.187629,0
B9,1912.4171,111.13348,0.186471,0
B9,1912.9171,112.69161,0.185481,0
B9,1913.4171,113.17712,0.185114,0
B9,1913.9171,113.44945,0.184613,0
B9,1914.4171,114.21053,0.183828,0
B9,1914.9171,115.06873,0.193123,0
B9,1915.4171,95.028893,0.226499,1
B9,1915.9171,70.835625,0.233869,3
B9,1916.4171,72.232208,0.216907,3
B9,1916.9171,78.714714,0.214221,3
B9,1917.4171,85.364159,0.208963,3
B9,1917.9171,92.046783,0.210208,3
B9,1918.4171,82.794006,0.224704,3
B9,1918.9171,70.374107,0.227962,3
B9,1919.4171,75.624336,0.216976,3
B9,1919.9171,84.386459,0.210469,2
B9,1920.4171,75.333229,0.227366,2
B9,1920.9171,62.739254,0.224087,2
B9,1921.4171,63.587502,0.194549,2
B9,1921.9171,67.107353,0.214341,2
B9,1922.4171,71.753586,0.23322,2
B9,1922.9171,76.623688,0.221746,2
B9,1923.4171,79.100136,0.217302,2
B9,1923.9171,81.100861,0.217806,2
B9,1924.4171,78.059135,0.213475,2
B9,1924.9171,74.015236,0.205627,2
B9,1925.4171,76.454109,0.208998,2
B9,1925.9171,80.181427,0.215508,2
B9,1926.4171,80.816841,0.216597,2
B9,1926.9171,80.837746,0.217579,2
B9,1927.4171,78.791245,0.219458,2
B9,1927.9171,76.333862,0.23535,2
B9,1928.4171,71.080215,0.241986,2
B9,1928.9171,65.270821,0.237095,2
B9,1929.4171,66.112068,0.22594,2
B9,1929.9171,68.275108,0.218289,2
B9,1930.4171,67.716026,0.235935,2
B9,1930.9171,66.615929,0.23756,2
