Gamma,Porosity,Fluvialfacies
85.923737,0.249756,1
85.149651,0.253212,1
84.561646,0.247032,1
84.499245,0.237775,1
84.777847,0.226605,1
85.338547,0.214824,1
86.017159,0.228329,1
86.761276,0.249907,1
86.142487,0.237502,1
83.704697,0.214247,1
80.176666,0.22469,1
75.7911,0.245893,1
73.584991,0.251528,1
74.528053,0.252194,1
76.921616,0.237296,1
80.223305,0.217429,1
84.083633,0.228397,1
88.391006,0.249209,1
88.028465,0.247307,1
81.362228,0.238152,1
76.772766,0.229924,1
76.93589,0.221993,1
81.640282,0.220385,1
90.818481,0.220796,1
94.029686,0.240255,1
87.940292,0.265796,2
81.511314,0.269276,2
77.603889,0.265712,2
76.558464,0.246646,2
78.483719,0.222631,2
81.513802,0.216066,2
85.052956,0.215072,2
86.425064,0.232219,2
84.775681,0.255158,2
79.188385,0.267043,2
69.37059,0.275399,2
65.435333,0.272065,2
70.611603,0.264999,2
77.210487,0.268366,2
82.777023,0.275063,2
85.396454,0.277112,2
84.457436,0.277676,2
82.235657,0.266576,2
79.45771,0.251753,2
76.333488,0.246861,2
72.929993,0.245141,2
69.174957,0.255044,2
65.045326,0.268658,2
65.699699,0.26835,2
72.785133,0.263596,2
80.905083,0.241201,2
88.336487,0.213172,2
91.001099,0.212642,2
87.596764,0.220891,2
84.278275,0.226608,2
83.010796,0.231517,2
82.67186,0.24659,2
82.903069,0.264908,2
82.990936,0.253791,2
82.707649,0.233276,2
82.19783,0.240596,2
81.50766,0.256804,2
80.614098,0.24817,2
79.509789,0.231603,2
77.886925,0.2272,2
75.647217,0.226681,2
73.022461,0.238112,2
70.08667,0.253359,2
67.136749,0.268543,2
64.267494,0.283706,2
62.646244,0.27664,2
62.645718,0.262476,2
63.515785,0.263746,2
65.016937,0.269943,2
67.150314,0.247249,2
69.916275,0.215331,2
74.707542,0.230147,2
81.968819,0.259885,2
87.68425,0.266417,2
90.57164,0.26554,2
91.128448,0.263477,2
89.513519,0.261035,2
88.607391,0.253737,2
89.329796,0.244888,2
89.286263,0.232277,2
87.71228,0.218466,2
84.658707,0.237688,2
80.141785,0.267458,0
78.966042,0.271093,0
82.665527,0.266382,0
86.283401,0.261744,0
88.237015,0.257129,0
88.269852,0.261213,0
86.300034,0.268074,1
86.09024,0.265108,1
88.841873,0.259003,1
91.401924,0.249568,1
92.76368,0.23907,1
92.351189,0.236548,1
89.980545,0.236574,1
88.123024,0.238438,1
87.567673,0.240889,1
87.240746,0.228713,1
86.799423,0.211867,1
85.972771,0.220786,1
84.674271,0.237931,0
84.289803,0.23635,0
85.261871,0.228791,0
85.685165,0.225017,0
84.95137,0.222453,0
81.65712,0.233169,0
75.354324,0.248125,0
73.211578,0.240004,0
77.517723,0.224514,0
