Gamma,Porosity,Fluvialfacies
70.701019,0.095624,1
69.332375,0.09702,1
67.924065,0.098465,1
66.466194,0.098767,1
66.161713,0.09764,1
67.298561,0.095685,1
69.271034,0.092695,1
72.287743,0.089148,1
75.866379,0.084904,1
80.147209,0.081685,0
83.394333,0.079747,0
85.349678,0.079408,0
85.691147,0.081069,0
84.015839,0.084163,0
